name,url,grade,city,country,address,locality,region,postal,lat,lon,place_id
Kyomachibori Nakamura,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kyomachibori-nakamura,bib_gourmand,Osaka,Japan,"1-17-9 Kyomachibori, Nishi-ku Osaka Osaka 550-0003 JPN",Osaka,Osaka,550-0003,34.6871484,135.49337,ChIJmWriOS7nAGARYt3G9M224tk
Kyorakutei,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kyorakutei,bib_gourmand,Tokyo,Japan,"3-6 Kagurazaka, Shinjuku-ku Tokyo Tokyo 162-0825 JPN",Tokyo,Tokyo,162-0825,35.70077620000001,139.7395083,ChIJQ-hQ_FqMGGARXvSIGai2obk
L'AS,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-as,bib_gourmand,Tokyo,Japan,"4-16-3 Minamiaoyama, Minato-ku Tokyo Tokyo 107-0062 JPN",Tokyo,Tokyo,107-0062,35.6659734,139.7171079,ChIJW_jeBGKLGGARH3w_v_2Mz_A
LA BETTOLA da Ochiai,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/la-bettola-da-ochiai,bib_gourmand,Tokyo,Japan,"1-21-2 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.6727778,139.7711111,ChIJEwV9u-GLGGARr1t6pIavjsY
LANBRoA,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/lanbroa,bib_gourmand,Tokyo,Japan,"3-11-15 Yoga, Setagaya-ku Tokyo Tokyo 158-0097 JPN",Tokyo,Tokyo,158-0097,35.6286968,139.6362922,ChIJK6v_N3H0GGAR9nrPuuxVbzo
LOLA,https://guide.michelin.com/en/vienna/wien/restaurant/lola-1201445,bib_gourmand,Vienna,Austria,Gonzagagasse 14 Vienna Vienna 1010 AUT,Vienna,Vienna,1010,48.2154484,16.3704879,ChIJ31aoYaMHbUcRuZyYyGVwSZ8
La MaMá,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/la-mama,bib_gourmand,Madrid,Spain,Avenida del Brasil 6 Madrid Community of Madrid 28020 ESP,Madrid,Community of Madrid,28020,40.454173,-3.6932683,ChIJ9exHE_ooQg0R0HJAVPzv_OA
La Montería,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/la-monteria,bib_gourmand,Madrid,Spain,Lope de Rueda 35 Madrid Community of Madrid 28009 ESP,Madrid,Community of Madrid,28009,40.4202791,-3.6775336,ChIJxwh3iqMoQg0RulSwkxukTas
La bonne tâche,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-bonne-tache,bib_gourmand,Osaka,Japan,"4-1-8 Nishitemma, Kita-ku Osaka Osaka 530-0047 JPN",Osaka,Osaka,530-0047,34.6961658,135.5052224,ChIJK3R3P-jmAGARWPU87qOz-iE
Las Tortillas de Gabino,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/las-tortillas-de-gabino,bib_gourmand,Madrid,Spain,Rafael Calvo 20 Madrid Community of Madrid 28010 ESP,Madrid,Community of Madrid,28010,40.4338707,-3.6938244,ChIJtxP3tvIoQg0R8vW7cUOKZ_I
Le Nougat,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/le-nougat,bib_gourmand,Tokyo,Japan,"6-12-2 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.66929289999999,139.7648908,ChIJH_2Bq-eLGGARYoUjkDDPqEQ
Les 2 Garçons,https://guide.michelin.com/en/greater-london/london/restaurant/les-2-garcons,bib_gourmand,London,United Kingdom,"14 Middle Lane, Crouch End London Greater London N8 8PL GBR",London,Greater London,N8 8PL,51.5810718,-0.1235583,ChIJBUmrulwbdkgREyF_urZP6Dc
Les six,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/les-six,bib_gourmand,Tokyo,Japan,"2F, 5-15-25 Minamiazabu, Minato-ku Tokyo Tokyo 106-0047 JPN",Tokyo,Tokyo,106-0047,35.6529476,139.7249297,ChIJ65kwBHOLGGARcFEy2lkpE7o
Loiseau de France,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/loiseau-de-france,bib_gourmand,Tokyo,Japan,"15 Ichigayafunagawaramachi, Shinjuku-ku Tokyo Tokyo 162-0826 JPN",Tokyo,Tokyo,162-0826,35.6980708,139.7400359,ChIJA65-VQCNGGARoVzRLOg9KPk
Lucky Seafood,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/lucky-seafood,bib_gourmand,Bangkok,Thailand,"28/1 Phran Nok-Phutthamonthon 4 Road, Bang Phrom, Taling Chan Bangkok Bangkok Region 10170 THA",Bangkok,Bangkok Region,10170,13.7535447,100.4556389,ChIJ-QxcPcSZ4jAR_wp0PJMtJLY
Ma Cuisine,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ma-cuisine-1194175,bib_gourmand,Tokyo,Japan,"B1F, 1-2-14 Nishiazabu, Minato-ku Tokyo Tokyo 106-0031 JPN",Tokyo,Tokyo,106-0031,35.6609927,139.7266246,ChIJ3T6e3O2LGGARwHbHCg_w0Wk
Ma Poule,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ma-poule,bib_gourmand,Tokyo,Japan,"2-19-17 Nishikata, Bunkyo-ku Tokyo Tokyo 113-0024 JPN",Tokyo,Tokyo,113-0024,35.7162532,139.7572183,ChIJVTAudzSMGGARE0Q9yROj_Zk
MaMi's,https://guide.michelin.com/en/berlin-region/berlin/restaurant/mami-s,bib_gourmand,Berlin,Germany,Oderberger Straße 13 Berlin Berlin 10435 DEU,Berlin,Berlin,10435,52.539163,13.4087825,ChIJHxuv2UlRqEcRP9CLzD5upAc
Maan Muang,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/maan-muang,bib_gourmand,Bangkok,Thailand,"165/7 Soi Ramkhamhaeng 112, Ramkhamhaeng Road, Saphan Sung Bangkok Bangkok Region 10240 THA",Bangkok,Bangkok Region,10240,13.7690176,100.6770534,ChIJ-d2y6ddjHTERbM3vFkCvBE8
Macauda,https://guide.michelin.com/en/osaka-region/osaka/restaurant/macauda,bib_gourmand,Osaka,Japan,"2-1-3 Tokiwamachi, Chuo-ku Osaka Osaka 540-0028 JPN",Osaka,Osaka,540-0028,34.6824414,135.5143061,ChIJY3_2zsfnAGARxzASPvWFycs
Manifesto 13,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/manifesto-13,bib_gourmand,Madrid,Spain,Hartzenbusch 12 Madrid Community of Madrid 28010 ESP,Madrid,Community of Madrid,28010,40.4304181,-3.7015683,ChIJk6HeU2kpQg0Run7564i10PQ
Mapo Ok,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mapo-ok,bib_gourmand,Seoul,South Korea,"312 Tojeong-ro, Mapo-gu Seoul Seoul Capital Area 04165 KOR",Seoul,Seoul Capital Area,04165,37.5399164,126.943271,ChIJDwy2KrCYfDURK4ghAucLbSY
Marie,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/marie,bib_gourmand,Amsterdam,Netherlands,Nieuwe Doelenstraat 2 Amsterdam Noord-Holland 1012 AC NLD,Amsterdam,Noord-Holland,1012 AC,52.3673798,4.8944062,ChIJfZH2DsAJxkcRDuCPJeAvw9I
Matsunozushi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/matsunozushi,bib_gourmand,Tokyo,Japan,"2-16-12 Minaminagasaki, Toshima-ku Tokyo Tokyo 171-0052 JPN",Tokyo,Tokyo,171-0052,35.7261192,139.6907992,ChIJDwJvMavyGGARDL8FQg1XL3w
Meierei im Stadtpark,https://guide.michelin.com/en/vienna/wien/restaurant/meierei-im-stadtpark,bib_gourmand,Vienna,Austria,Am Heumarkt 2a Vienna Vienna 1030 AUT,Vienna,Vienna,1030,48.2044578,16.3813958,ChIJKS_u4XYHbUcRFEBBkdJ8HG0
Mejiro Zorome,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/mejiro-zorome,bib_gourmand,Tokyo,Japan,"B1F, 3-3-1 Mejiro, Toshima-ku Tokyo Tokyo 171-0031 JPN",Tokyo,Tokyo,171-0031,35.7215335,139.7063746,ChIJP9iiNWmNGGARkExWPfOpAmQ
Miga,https://guide.michelin.com/en/greater-london/london/restaurant/miga-1215552,bib_gourmand,London,United Kingdom,"1 Mare Street, Hackney London Greater London E8 4RP GBR",London,Greater London,E8 4RP,51.5345336,-0.0576598,ChIJtUWINwAddkgRZpNHXJfDHaE
Mignonette,https://guide.michelin.com/en/greater-london/london/restaurant/mignonette-1216451,bib_gourmand,London,United Kingdom,"109 Kew Road, Richmond London Greater London TW9 2PN GBR",London,Greater London,TW9 2PN,51.46535650000001,-0.2994759999999999,ChIJBdWCns4NdkgRroAaWJ-K8N4
Mijin,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mijin,bib_gourmand,Seoul,South Korea,"#116-2 le Meilleur Jongno town, 19 Jong-ro, Jongno-gu Seoul Seoul Capital Area 03157 KOR",Seoul,Seoul Capital Area,03157,37.5705973,126.9799047,ChIJUdO28-uifDURutXAwIaJQjw
Mipildam,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mipildam,bib_gourmand,Seoul,South Korea,"22 Seongji 3-gil, Mapo-gu Seoul Seoul Capital Area 04083 KOR",Seoul,Seoul Capital Area,04083,37.5465836,126.9141903,ChIJFxPP-oOZfDURqlOrwJdGEqI
Mochibuta Tonkatsu Taiyo,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/mochibuta-tonkatsu-taiyo,bib_gourmand,Tokyo,Japan,"3-22-7 Koyama, Shinagawa-ku Tokyo Tokyo 142-0062 JPN",Tokyo,Tokyo,142-0062,35.6188166,139.7064203,ChIJf4gUh9uKGGARrKDd6nCOlNk
Mono-bis,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/mono-bis,bib_gourmand,Tokyo,Japan,"2-8-12 Shibuya, Shibuya-ku Tokyo Tokyo 150-0002 JPN",Tokyo,Tokyo,150-0002,35.66074400000001,139.7077265,ChIJ27WygMOLGGAR81uBGe1RNXw
Morchella,https://guide.michelin.com/en/greater-london/london/restaurant/morchella,bib_gourmand,London,United Kingdom,"84-86 Rosebery Avenue, Islington London Greater London EC1R 4QY GBR",London,Greater London,EC1R 4QY,51.5266656,-0.1085559,ChIJ32FZACcbdkgRdTQY9tfLbnM
Mặn Mòi (Thu Duc City),https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/man-moi-thu-duc-city,bib_gourmand,Ho Chi Minh City,Vietnam,"32 D11 Street, Thao Dien Ward, Thu Duc City Ho Chi Minh City Hồ Chí Minh 721400 VNM",Ho Chi Minh City,Hồ Chí Minh,721400,10.8044723,106.7439751,ChIJzyToihQmdTERk5dktz1npps
Mỳ Quảng Sứa Hồng Vân,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/my-quang-sua-hong-van,bib_gourmand,Da Nang,Vietnam,"59 Le Hong Phong Street, Phuoc Ninh Ward, Hai Chau District Da Nang Da Nang Region 550000 VNM",Da Nang,Da Nang Region,550000,16.0639758,108.2205721,ChIJmSUtrcwZQjERKAbtHFEaR0w
Na Kopci,https://guide.michelin.com/en/prague/prague/restaurant/na-kopci,bib_gourmand,Prague,Czech Republic,K Závěrce 2774/20 Prague Prague 150 00 CZE,Prague,Prague,150 00,50.0566767,14.4027179,ChIJ1xrRe0aUC0cRzm99y26a0Ng
Negima,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/negima,bib_gourmand,Tokyo,Japan,"B1F, 2-31-19 Kitaotsuka, Toshima-ku Tokyo Tokyo 170-0004 JPN",Tokyo,Tokyo,170-0004,35.7340586,139.7299587,ChIJQU8qiZ6SGGAR69BCdKi8fHs
Ngọc Chi,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/ngoc-chi,bib_gourmand,Da Nang,Vietnam,"202 Hoang Dieu Street, Nam Duong Ward, Hai Chau District Da Nang Da Nang Region 50000 VNM",Da Nang,Da Nang Region,50000,16.0618803,108.2174326,ChIJPwlvPjMYQjERE56T1OCbYpM
Nhà Tú,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/nha-tu,bib_gourmand,Ho Chi Minh City,Vietnam,"129/4 Vo Van Tan Street, Vo Thi Sau Ward, District 3 Ho Chi Minh City Hồ Chí Minh 722700 VNM",Ho Chi Minh City,Hồ Chí Minh,722700,10.7751517,106.6895494,ChIJj1X3PTsvdTERpzNHBvL_XuY
Night Market,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/night-market-1241936,bib_gourmand,Tokyo,Japan,"2-6-6 Shibuya, Shibuya-ku Tokyo Tokyo 150-0002 JPN",Tokyo,Tokyo,150-0002,35.6597526,139.7079907,ChIJPwzEe16LGGARw8vMhl0NXg4
Nihonshuzammai Utsutsuyo,https://guide.michelin.com/en/osaka-region/osaka/restaurant/nihonshuzammai-utsutsuyo,bib_gourmand,Osaka,Japan,"2F, 3-2-1 Hommachi, Chuo-ku Osaka Osaka 541-0053 JPN",Osaka,Osaka,541-0053,34.6658532,135.5045661,ChIJnzYH92rnAGARGasuE5obYTY
Nishimuramen,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/nishimuramen,bib_gourmand,Seoul,South Korea,"4F, 265 Donggyo-ro, Mapo-gu Seoul Seoul Capital Area 03983 KOR",Seoul,Seoul Capital Area,03983,37.5633741,126.925263,ChIJpXffNqGZfDUR74ZT2Gzgu2M
Niurou mian guan zi,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/niurou-mian-guan-zi,bib_gourmand,Busan,South Korea,"25-4 Suyeong-ro 388 beon-gil, Suyeong-gu Busan Busan 48311 KOR",Busan,Busan,48311,35.1402841,129.1084217,ChIJYTUq5LXtaDURp5QSpTu_x6k
Niuroumianguan,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/niroumianguan,bib_gourmand,Seoul,South Korea,"75-2 Cheonggyecheon-ro, Jongno-gu Seoul Seoul Capital Area 03190 KOR",Seoul,Seoul Capital Area,03190,37.56850430000001,126.9861269,ChIJZVsFrO2jfDURlYhTE6iDXnk
No Name Noodle,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/no-name-noodle,bib_gourmand,Bangkok,Thailand,"1F, Room P2, 1/2 Soi Athakravi 1, Sukhumvit 26 Road, Khlong Tan, Khlong Toei Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7217015,100.5693093,ChIJ24HkH5Kf4jARCeRRTfOQX9E
Nußbaumerin,https://guide.michelin.com/en/berlin-region/berlin/restaurant/nussbaumerin,bib_gourmand,Berlin,Germany,Leibnizstraße 55 Berlin Berlin 10629 DEU,Berlin,Berlin,10629,52.5013935,13.3128906,ChIJFwMFQN1QqEcRwkulxXFy-2Q
Ogimachi Udonya Asuro,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ogimachi-udonya-asuro,bib_gourmand,Osaka,Japan,"3-8-3 Tenjimbashi, Kita-ku Osaka Osaka 530-0041 JPN",Osaka,Osaka,530-0041,34.701752,135.511235,ChIJLw29ysznAGARGLqao4EPfc8
Onigiri Asakusa Yadoroku,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/onigiri-asakusa-yadoroku,bib_gourmand,Tokyo,Japan,"3-9-10 Asakusa, Taito-ku Tokyo Tokyo 111-0032 JPN",Tokyo,Tokyo,111-0032,35.716885,139.794751,ChIJL7znlOqOGGAR6Kyo4dI3Y0w
Oníric,https://guide.michelin.com/en/catalunya/barcelona/restaurant/oniric,bib_gourmand,Barcelona,Spain,Rabassa 37 Barcelona Catalonia 08024 ESP,Barcelona,Catalonia,08024,41.4078948,2.1577474,ChIJNcaqanyjpBIRso8hWh7L3tE
Oribe,https://guide.michelin.com/en/osaka-region/osaka/restaurant/oribe,bib_gourmand,Osaka,Japan,"1-6-18 Shimmachi, Nishi-ku Osaka Osaka 550-0013 JPN",Osaka,Osaka,550-0013,34.6762298,135.4961819,ChIJnxN0xwTnAGARxqiH7iPfqNg
Osteria La Cicerchia,https://guide.michelin.com/en/osaka-region/osaka/restaurant/osteria-la-cicerchia,bib_gourmand,Osaka,Japan,"3F, 2-3-4 Kyomachibori, Nishi-ku Osaka Osaka 550-0003 JPN",Osaka,Osaka,550-0003,34.6863008,135.4921617,ChIJXdOWffnmAGAREwsAaaa5nfE
Osteria da K. [káppa],https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/osteria-da-k-kappa,bib_gourmand,Tokyo,Japan,"5F, 8-7-2 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.6688459,139.7615848,ChIJheKpk-iLGGAR7fU3Hz2sqtM
Oudon Yomogi,https://guide.michelin.com/en/osaka-region/osaka/restaurant/oudon-yomogi,bib_gourmand,Osaka,Japan,"2-10-6 Sagisu, Fukushima-ku Osaka Osaka 553-0002 JPN",Osaka,Osaka,553-0002,34.6981468,135.4821663,ChIJMUNIZPrnAGARmgUQyhy5QNE
PILI PILI,https://guide.michelin.com/en/busan-region/busan_1025838/restaurant/pili-pili,bib_gourmand,Busan,South Korea,"54 Muhak-ro 33 beon-gil, Suyeong-gu Busan Busan 48268 KOR",Busan,Busan,48268,35.1638053,129.1180835,ChIJSwdWYqmTaDURGswHh5uoVMA
Pad Thai Fai Ta Lu (Phra Nakhon),https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/eat-pad-thai,bib_gourmand,Bangkok,Thailand,"115/5 Dinso Road, Bowon Niwet, Phra Nakhon Bangkok Bangkok Region 10200 THA",Bangkok,Bangkok Region,10200,13.7578915,100.5022115,ChIJJy7IpBSZ4jARJOWMygJHVfM
Padella,https://guide.michelin.com/en/greater-london/london/restaurant/padella,bib_gourmand,London,United Kingdom,"6 Southwark Street, Borough Market London Greater London SE1 1TQ GBR",London,Greater London,SE1 1TQ,51.5051655,-0.0899201999999999,ChIJdZ6paFcDdkgRpPUHPngIeq8
Pae Brass Pot Porridge 38 Years,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/pae-jok-38-years,bib_gourmand,Bangkok,Thailand,"320 Pracha Rat Sai 1 Road, Bang Sue Bangkok Bangkok Region 10800 THA",Bangkok,Bangkok Region,10800,13.80742,100.5217319,ChIJi8TxToyb4jARmb_NT0ovapo
Palomar,https://guide.michelin.com/en/greater-london/london/restaurant/palomar,bib_gourmand,London,United Kingdom,"34 Rupert Street, Soho London Greater London W1D 6DN GBR",London,Greater London,W1D 6DN,51.5112365,-0.1326885,ChIJ37AHt9MEdkgRDVY9ZuyydVA
Phed Phed Bistro,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/phed-phed-bistro,bib_gourmand,Bangkok,Thailand,"Unit L1, The Circle Ratchapruk, 39 Ratchaphruek Road, Bang Ramat, Taling Chan Bangkok Bangkok Region 10170 THA",Bangkok,Bangkok Region,10170,13.7667464,100.4432475,ChIJwzjLehyZ4jARDxGl4rwgoxc
Phú Hồng,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/phu-hong,bib_gourmand,Da Nang,Vietnam,"19 Yen Bai Street, Hai Chau 1 Ward, Hai Chau District Da Nang Da Nang Region 550000 VNM",Da Nang,Da Nang Region,550000,16.0695677,108.2229792,ChIJ3xzmKjIYQjERKrkpxfu1R-Y
Phở Chào,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-chao,bib_gourmand,Ho Chi Minh City,Vietnam,"52 Nguyen Cong Tru Street, Ward 19, Binh Thanh District Ho Chi Minh City Hồ Chí Minh 72323 VNM",Ho Chi Minh City,Hồ Chí Minh,72323,10.791118,106.7100204,ChIJxRB6LLUpdTERlTS9AIQxLKI
Phở Hoàng (Nguyen Tri Phuong Street),https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-hoang,bib_gourmand,Ho Chi Minh City,Vietnam,"460 Nguyen Tri Phuong Street, Ward 9, District 10 Ho Chi Minh City Hồ Chí Minh 740500 VNM",Ho Chi Minh City,Hồ Chí Minh,740500,10.7659755,106.6677049,ChIJJXpu-OYudTERweguc6XCmOo
Phở Hương Bình,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-huong-binh,bib_gourmand,Ho Chi Minh City,Vietnam,"148 Vo Thi Sau Street, Ward 8, District 3 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.7871062,106.691036,ChIJadtBADMvdTER0X9gn44_54Q
Phở Lệ (District 5),https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-le-district-5,bib_gourmand,Ho Chi Minh City,Vietnam,"413-415 Nguyen Trai Street, Ward 7, District 5 Ho Chi Minh City Hồ Chí Minh 749741 VNM",Ho Chi Minh City,Hồ Chí Minh,749741,10.7552959,106.6735196,ChIJg-GCAP0udTERBzmwi8B6NV4
Phở Minh,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-minh,bib_gourmand,Ho Chi Minh City,Vietnam,"63/6 Pasteur Street, Ben Nghe Ward, District 1 Ho Chi Minh City Hồ Chí Minh 710000 VNM",Ho Chi Minh City,Hồ Chí Minh,710000,10.774811,106.700278,ChIJvwyvZEcvdTERo9_slmUSnOw
Phở Miến Gà Kỳ Đồng,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-mien-ga-ky-%C4%91ong,bib_gourmand,Ho Chi Minh City,Vietnam,"14/5 Bis Ky Dong Street, Ward 9, District 3 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.7839022,106.6819786,ChIJW3XUti4vdTEROwTSqtSbq1I
Phở Phượng,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/pho-phuong,bib_gourmand,Ho Chi Minh City,Vietnam,"25 Hoang Sa Street, Da Kao Ward, District 1 Ho Chi Minh City Hồ Chí Minh 71007 VNM",Ho Chi Minh City,Hồ Chí Minh,71007,10.7919219,106.7044668,ChIJZwSjtEUpdTER1upu4GfkQnw
Plaquemine Lock,https://guide.michelin.com/en/greater-london/london/restaurant/plaquemine-lock,bib_gourmand,London,United Kingdom,"139 Graham Street, Islington London Greater London N1 8LB GBR",London,Greater London,N1 8LB,51.532637,-0.10055,ChIJD3xaJVwbdkgR4OM_eQm_gi8
Plaza Khao Gaeng,https://guide.michelin.com/en/greater-london/london/restaurant/plaza-khao-gaeng,bib_gourmand,London,United Kingdom,"Arcade Food Hall, 103-105 New Oxford Street, Bloomsbury London Greater London WC1A 1DB GBR",London,Greater London,WC1A 1DB,51.516275,-0.1292201,ChIJvQutyiMbdkgRH9iuZGcbIvY
Plu,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/plu,bib_gourmand,Bangkok,Thailand,"3 Soi Phra Phinit, Suan Phlu Road, Thung Maha Mek, Sathon Bangkok Bangkok Region 10120 THA",Bangkok,Bangkok Region,10120,13.7218262,100.5362749,ChIJac9bl3Cf4jARp5lz5YSR0rk
Popolo,https://guide.michelin.com/en/greater-london/london/restaurant/popolo,bib_gourmand,London,United Kingdom,"26 Rivington Street, Shoreditch London Greater London EC2A 3DU GBR",London,Greater London,EC2A 3DU,51.5260155,-0.0820997,ChIJW37RUqUcdkgRJsCh8E9Pcsc
Prik-Yuak (Phya Thai),https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/prik-yuak,bib_gourmand,Bangkok,Thailand,"108 Pradiphat Road, Phaya Thai Bangkok Bangkok Region 10400 THA",Bangkok,Bangkok Region,10400,13.7916403,100.5385589,ChIJ_Tb3gWKd4jARh91MA0ih7YE
Primeur,https://guide.michelin.com/en/greater-london/london/restaurant/primeur,bib_gourmand,London,United Kingdom,"116 Petherton Road, Canonbury London Greater London N5 2RT GBR",London,Greater London,N5 2RT,51.554482,-0.090094,ChIJI8gV4oAcdkgRta50vBcCBuM
Provender,https://guide.michelin.com/en/greater-london/london/restaurant/provender,bib_gourmand,London,United Kingdom,"17 High Street, Redbridge London Greater London E11 2AA GBR",London,Greater London,E11 2AA,51.5797963,0.0241587999999999,ChIJYckujD-n2EcR9BrjhtiGt-o
Quinqué,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/quinque,bib_gourmand,Madrid,Spain,Apolonio Morales 3 Madrid Community of Madrid 28036 ESP,Madrid,Community of Madrid,28036,40.4635604,-3.6843107,ChIJzWerhxEpQg0RgfJaRGj1kCg
Quán Nhân,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/quan-nhan,bib_gourmand,Da Nang,Vietnam,"83 Phan Tu Street, My An Ward, Ngu Hanh Son District Da Nang Da Nang Region 550000 VNM",Da Nang,Da Nang Region,550000,16.0463208,108.2455588,ChIJT2L_Uq4XQjERMwFOZEbQGuw
Quê Xưa,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/que-xua,bib_gourmand,Da Nang,Vietnam,"165-167 Nui Thanh Street, Hoa Cuong Bac Ward, Hai Chau District Da Nang Da Nang Region 550000 VNM",Da Nang,Da Nang Region,550000,16.04688,108.2212191,ChIJR1aq9sMZQjERm5CGfBs-Qi4
RAMEN MATSUI,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ramen-matsui,bib_gourmand,Tokyo,Japan,"4-25-10 Yotsuya, Shinjuku-ku Tokyo Tokyo 160-0004 JPN",Tokyo,Tokyo,160-0004,35.6890705,139.7155011,ChIJGUxqAGCNGGARO3hE-VYdT1E
REI,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/rei,bib_gourmand,Tokyo,Japan,"10-8 Motoyoyogicho, Shibuya-ku Tokyo Tokyo 151-0062 JPN",Tokyo,Tokyo,151-0062,35.6701405,139.6844972,ChIJuYMf-2_zGGARwqRg25zjQpo
ROZZO SICILIA,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/rozzo-sicilia,bib_gourmand,Tokyo,Japan,"1-1-12 Shirokane, Minato-ku Tokyo Tokyo 108-0072 JPN",Tokyo,Tokyo,108-0072,35.6469745,139.7317563,ChIJlQHTKgiLGGARI9j1F7MG3KM
Ramen Break Beats,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ramen-break-beats,bib_gourmand,Tokyo,Japan,"4-21-19 Meguro, Meguro-ku Tokyo Tokyo 153-0063 JPN",Tokyo,Tokyo,153-0063,35.63351550000001,139.6987678,ChIJ5chAYKCLGGAREljW97UWARM
Ramen Kuon,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ramen-kuon,bib_gourmand,Osaka,Japan,"B2F, Semba Centar Bldg Sangokan, 1-4-3 Sembachuo, Chuo-ku Osaka Osaka 541-0055 JPN",Osaka,Osaka,541-0055,34.6819305,135.5067901,ChIJmZMgHB7nAGARJ_ue9uLu1jU
Rang,https://guide.michelin.com/en/da-nang-region/da-nang_2984390/restaurant/rang,bib_gourmand,Da Nang,Vietnam,"384 Vo Nguyen Giap Street, My An Ward, Ngu Hanh Son District Da Nang Da Nang Region 550000 VNM",Da Nang,Da Nang Region,550000,16.043,108.247966,ChIJLePdbMMXQjERY0w1110cROQ
Rung Rueang Tung Pork Noodle,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/guay-tiew-mu-rung-rueang,bib_gourmand,Bangkok,Thailand,"10/3 Soi Sukhumvit 26, Khlong Tan, Khlong Toei Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7284371,100.5706724,ChIJMwKZPwGf4jARkgykQtmIoM8
